name_zh,name_en,booth_no,hall,country,category,description,website,directory_url,pdfs
上海恒方大高分子材料科技有限公司,"Hopefinder Polymer Sci.&Tech. Co., Ltd.",N2-F202,N2,CHINA,cat-01,恒方大始创于 1993 年，深耕医用高分子材料领域三十余年，是亚太地区规模领先的医用 PVC 粒料制造商之一。公司在深圳、常州建有大型生产基地，在上海、深圳、常州设立子公司，构建集研发、生产、销售于一体的完整产业链，年总产能超过 70000 吨。恒方大以医用级 PVC 粒料为核心，拓展 TPE 材料、医用薄膜、导管、袋体、医用注塑配件及功能高分子材料，提供从医用原料到医用制品的一站式解决方案，服务全球超过500 家医疗器械企业，与多家国际顶级厂商达成长期战略合作。恒方大坚持质量和安全第一，秉承至诚至精、携手共赢的理念，努力成为一流的医用高分子材料供应商。,,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/486599/hopefinder-polymer-sci--tech--co---ltd-,
杭州玖月捌传动科技有限公司,"HANGZHOU XZB PRECISION DRIVE TECH CO.,LTD",N3-G201,N3,CHINA,cat-06,新坐标总部位于美丽的杭州。这座城市拥有五千多年的悠久历史，以闻名世界的西湖和丝绸文化发源地而著称。秉持创新进取的精神，新坐标始终践行“绿色发展 引领行业 回报社会”的使命。自成立以来，新坐标始终专注于技术创新、成本控制、设计优化和卓越品质，并坚持采用环境友好的制造方式。我们致力于推动所处行业的持续升级。     公司于2017年2月在上海证券交易所挂牌上市，股票代码：603040。     2025年成立杭州玖月捌传动科技有限公司，充分利用新坐标精密冷成形技术为顾客提供优质丝杠类产品。,,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/486653/hangzhou-xzb-precision-drive-tech-co--ltd,https://image.imconlinereg.com/mm-mtc/2026-07-10/CA5596C6B58AA04170E02C118583A165.pdf;https://image.imconlinereg.com/mm-mtc/2026-07-10/9DF2030572FD4660BA6522EC12AE6F57.pdf
威海瑞天医疗科技有限公司,"WEIHAI RUITIAN MEDICAL TECHNOLOGY CO.,LTD",N3-B111,N3,CHINA,cat-02,威海瑞天医疗科技有限公司坐落于山东威海市，是一家专注于医用针具研发、生产及医用金属精密加工的高新技术企业，医疗器械特种针制造专家、具有丰富的医用特种针的生产研发经验。核心骨干日资企业和国内大型医疗器械公司从事20多年的医用特种针的生产技术工作，并专赴日本针厂进修行学习。经国内外多家大型医疗器械商使用，产品质量已达到国际领先水平。公司年生产能力达1亿支以上，拥有完善生产检测设备。主营生产销售各类针具，包括活检针，美容针，内瘘针，留置针，胰岛素针，采血针，神经探针，取卵针和各种骨穿刺消融针，乳腺旋切针，定位导丝，痔疮针，弯曲针以及各种特殊工艺的针具,,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/486654/weihai-ruitian-medical-technology-co--ltd,https://image.imconlinereg.com/mm-mtc/2026-07-31/0F806D23C3B06203DD5E6C73CD68FA93.pdf
海洋光学,Ocean Optics,N1-H804,N1,USA,cat-08-4,海洋光学始于1989年，是微型光纤光谱仪发明者、应用光谱解决方案供应商。海洋光学模块化光谱仪小巧轻便，检测快速，非常适合在线、原位测量。公司拥有多年行业应用经验和批量生产能力，为工业客户提高效率、降低风险和成本提供强有力的支持。 海洋光学现已将先进的光谱技术延伸至医疗与生物制药领域，可为医疗设备开发提供可集成的光谱传感解决方案。从生物标志物和病原体检测、分子诊断、血液诊断到即时诊断（POC），海洋光学的光纤光谱仪可高效提取光谱数据，助力实现更快、更准确的诊断。,https://oceanoptics.cn/,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/486655/ocean-optics,
基恩士(中国)有限公司,"KEYENCE(中国)CO.,LTD.",N4-F106,N4,CHINA,cat-17,作为传感器、测量系统、激光刻印机、显微系统以及单机式影像系统的全球知名供应商，基恩士不断推动工厂自动化的创新与发展。我们一直致力于开发具有创新性的可靠产品，从而满足各类制造业中客户的需求。 除了创新的产品之外，基恩士还提供全方位的服务，从而进一步为客户提供帮助。接受过专业技术培训的顾问式销售团队，不仅能解决难以处理的客户应用问题，还能为客户提供更有效的解决方案。此外，我们的快速交货服务，可以帮助客户尽快改善他们的工作流程。 基恩士专注于通过技术与技术支持相结合来为客户提供附加值。,,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/486656/keyence(中国)co--ltd-,
深圳市荟浚实业有限公司,"SHENZHEN HUIJUN INDUSTRIAL CO.,LTD.",N1-A110,N1,KOREA,cat-02,深圳荟浚实业是KOS WIRE在中国的代理商。KOS WIRE是一家韩国专业制造各种精细不锈钢丝的知名企业，创办于1977年。我们公司专业提供不锈钢丝(304V/316LVM)、超精密细线钢丝、镍钛合金记忆钢丝、真直线钢丝、细扁线、扭矩钢丝绳。产品广泛用于医疗行业，如导丝、导管、采血针、针灸针、麻醉针、缝合针、内视镜医疗器具、过滤编织网等行业。另外可按客户要求提供各种规格的定制产品。,https://www.huijuncn.com,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/486657/shenzhen-huijun-industrial-co--ltd-,https://image.imconlinereg.com/mm-mtc/2025-06-09/3A9AE72F099862C11FE35327B07C776B.pdf
常州爱唯康精密机械科技有限公司,"Changzhou AiWeiKang Precision Machinery Technology Co.,Ltd",N3-H301,N3,CHINA,cat-11,常州爱唯康精密机械科技有限公司位于江苏常州，是一家集研发、制造、销售为一体的腔镜吻合器零配件及其装配的专业化公司，汲取国内外先进的医疗器械制造理念和经验，不断地开拓创新，技术能力达到同行业领先水平，赢得了国内专家和业内人士的高度评价。公司拥有强大的专业运营团队，包括研发、生产、质量控制、物流、销售等高能力、高素质人才。公司追寻精细化管理，为确保产品的精益求精，公司配备了精密冲压、CNC、激光焊接、超声波焊接机、自动装钉设备等精密加工生产设备，精密的检测设备，并配有符合GMP标准的十万级净化车间等硬件设施，组成一条高精度，高效率，高产能，高起点的产品生产链。,,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/486658/changzhou-aiweikang-precision-machinery-technology-co--ltd,
喜和香港有限公司,ZIM HONG KONG LTD,N1-G701,N1,"Hong Kong,S.A.R.,China",cat-08-1,喜和香港有限公司（以下简称“喜和”）以产品营销及供应链服务为核心业务，主营存储产品，为上下游合作伙伴提供产品推广、供应链管理、解决方案、技术支持及售后服务。公司总部位于香港、深圳，在北京、上海设有办事处，包括沈阳、成都、广州均有驻地业务人员。我们已推出自有存储品牌 - 闪洐客，同时陆续获得多家知名品牌的产品代理，如东芝、铠侠、建兴、广盛、长江存储、忆恒创源等。并与中国大陆众多产品制造商、行业客户、渠道经销商、线上客户保持长期紧密的合作关系，涵括几乎所有中国知名的IT品牌厂商及用户。为客户持续创造价值，在合作中获得共赢和成长，是我们与客户合作的基准原则。,https://www.zimhk.com,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/486699/zim-hong-kong-ltd,
Interface Catheter Solutions,Interface Catheter Solutions,N1-C102,N1,USA,cat-11,Interface专注于球囊导管制造与测试设备领域，作为导管应用开发的重要合作伙伴，享有行业盛誉。其设备具有高精度、高可靠性和高效能，确保生产过程中的卓越质量控制与灵活性，符合严格的行业标准。Interface BFM-4410 3x球囊成型机可实现三倍的生产效率，单个周期内完成传统需要三台机器的工作。它能够一次性同时成型1、2或3个球囊，极大节省了时间和资源，并显著减少了操作过程中的空间占用，从而提升了生产效率和空间利用率。更多信息请联系：加拿大HnG医学技术 电话：025-58062060/0571-28887099。,https://www.interfacemachines.com,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/486710/interface-catheter-solutions,https://image.imconlinereg.com/mm-mtc/2026-07-15/190A240E0FE9074D2BBBBE089C411362.pdf
"RBP Chemical Technology, Inc.","RBP Chemical Technology, Inc.",N1-C102,N1,USA,cat-14,"RBP Chemical Technology, Inc.创立于1954年，专注为镍钛合金、钴铬、钛和不锈钢等植入医疗器械提供安全可靠的表面处理化学剂。通过预清洗、去氧化、电抛光和酸洗钝化，确保器械表面洁净、无缺陷，显著提升产品美观度，实现超平滑表面，增强生物相容性和耐腐蚀性。提供无氢氟酸(HF-Free)替代方案，减少毒性风险，提升生产安全性和环保合规性；创新常温电抛光技术更突破了传统低温工艺的操作限制，兼具高效性与稳定性。产品广泛应用于血管支架、心脏瓣膜、金属导管、义肢、牙科植入体等关键医疗领域。了解更多请联系：加拿大HnG医学技术 025-58062060/0571-28887099。",https://www.rbpchemical.com,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/486711/rbp-chemical-technology--inc-,https://image.imconlinereg.com/mm-mtc/2026-07-30/C7864734E767DD3CAA2475612BA59ABC.pdf
MINITUBES,MINITUBES,N1-H402,N1,FRANCE,cat-02,Minitubes提供定制的精密金属管材和管状部件，规格从0.05毫米到40毫米不等。可提供100多种合金，包括不锈钢和钴铬、钛、钽和贵重合金。管材广泛应用于支架、心脏瓣膜、内窥镜、诊断探针、电极、导管、手术器械......我们从原型设计到商业化量产支持你们的研发项目。,https://www.minitubes.com/?lang=en,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/486712/minitubes,
Pulse Technologies Inc.,Pulse Technologies Inc.,N1-C102,N1,USA,cat-15,Pulse公司专注于植入类医疗器械领域，具有卓越非凡的加工能力：CNC微加工及组装，电极涂层，绕簧电极，激光焊接与雕刻，纳米雕刻，钛阳极氧化，表面无痕处理，合金定制开发，精密铣削机加工，精密表面加工与打标，PVD涂层，用于刺激感应电极的特殊PACT涂层、TiN涂层等。产品主要应用于心脏、血管、骨科、脊柱及四肢、神经刺激、特殊器械市场（如耳蜗植入和眼科植入）等领域。公司已通过了ISO 9001，ISO 13485，AS9100的认证。了解更多请联系：加拿大HnG医学技术 025-58062060/0571-28887099。,https://www.pulsetechnologies.com,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/486713/pulse-technologies-inc-,https://image.imconlinereg.com/mm-mtc/2025-06-25/14EB4F7BDD174B5F52503170915DD5FE.pdf
AdvanSource Biomaterials,AdvanSource Biomaterials,N1-C102,N1,USA,cat-01,ASB是一家ISO质量体系认证的高分子材料公司，专业为各种长、短期植入提供医用级热塑性高分子材料。ASB供应的材料符合USP VI质量标准，既可供应标准产品，也可根据客户要求进行配制。ASB公司供应：聚氨酯、热塑性硅胶/橡胶、液态高分子材料和医用涂层。产品具有良好的生物兼容性、生物稳定性、生物持久性，易于加工，可用于注塑和挤出。广泛应用各种短期及长期植入产品，主要应用于心血管、外周血管、放射介入、神经介入、脊柱产品、人工心脏瓣膜，人造血管、药物输送、内窥镜检查、糖尿病护理、骨科、肿瘤科、肠胃科、泌尿科等多个领域，可应用的典型产品有：中心静脉导管，透析导管，造影导管，引流管，球囊等。,https://www.advbiomaterials.com,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/486714/advansource-biomaterials,https://image.imconlinereg.com/mm-mtc/2026-07-30/BCC952B15294958226D2F623FE9AB957.pdf
Medical Manufacturing Technologies,Medical Manufacturing Technologies,N1-C102,N1,USA,cat-11,Medical Manufacturing Technologies（MMT）专注为医疗器械行业提供创新高效的一站式智造解决方案，依托深厚技术积淀与行业经验，覆盖工艺开发、设备制造、售后全流程服务，旗下拥有Interface、Glebar、Engineering By Design、MPT Europe、R&D Engineerin等多个品牌。MMT的核心竞争力在于提供定制化技术解决方案与精准高效的技术支持。设备涵盖导丝磨床、球囊成型加工与检测设备、球囊焊接设备、球囊折叠机、支架压握机、显影环安装设备、热缩管剥离器、覆膜设备、缠簧机等，以高精度、高赋能特性，助力客户高效产出高品质医疗器械产品。,https://www.mmt-inc.com,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/486715/medical-manufacturing-technologies,https://image.imconlinereg.com/mm-mtc/2026-07-15/D5FFEB912E7427DD3046291A129066CF.pdf
常州德大康成医学科技有限公司,"Changzhou Deda Kangcheng Medical Technology Co., Ltd.",N4-C302,N4,CHINA,cat-16,德大医学自2014年成立以来，始终专注于医疗器械上市前的法规与技术咨询服务。其主营业务覆盖产品全生命周期，核心包括国内外产品注册、临床试验与同品种评价、质量体系建立与维护。此外，公司还提供技术转移、医工转化及研发支持等延伸服务。通过为不同品种器械定制个性化方案，德大致力于帮助客户降低注册风险，加速产品合规上市。德大医学坚持客户为中心，以“产业管家”的新模式面向医械同仁，促进医械产业服务健康发展。,https://www.dedacrao.com/,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/486716/changzhou-deda-kangcheng-medical-technology-co---ltd-,
